% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi
2802	1	1	1	0	28	9422	0	1
2811	1	1	1	0	28	9422	0	1
2813	1	1	1	0	28	9422	0	1
2894	1	1	1	0	28	9422	0	1
2896	1	1	1	0	28	9422	0	1
2977	1	1	1	0	28	9422	0	1
2979	1	1	1	0	28	9422	0	1
2981	1	1	1	0	28	9422	0	1
2982	1	1	1	0	28	9422	0	1
2991	1	1	1	0	28	9422	0	1
2993	1	1	1	0	28	9422	0	1
2994	1	1	1	0	28	9422	0	1
